Tempo (acima) 18	 treads: 32	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:32:58	 malha: 10240000
Tempo (acima) 17	 treads: 34	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:33:16	 malha: 10240000
Tempo (acima) 17	 treads: 36	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:33:35	 malha: 10240000
Tempo (acima) 18	 treads: 38	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:33:53	 malha: 10240000
Tempo (acima) 18	 treads: 40	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:34:11	 malha: 10240000
Tempo (acima) 17	 treads: 42	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:34:34	 malha: 10240000
Tempo (acima) 18	 treads: 44	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:34:52	 malha: 10240000
Tempo (acima) 18	 treads: 46	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--14:35:10	 malha: 10240000
Tempo (acima) 17	 treads: 48	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-17--15:04:10	 malha: 256000000
Tempo (acima) 461	 treads: 42	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-17--15:11:51	 malha: 256000000
Tempo (acima) 461	 treads: 44	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-17--15:25:01	 malha: 256000000
Tempo (acima) 461	 treads: 46	 ox: 3	 cc: gcc
steps: 78	 cu: 0.50	 dia: 2023-12-17--15:32:43	 malha: 256000000
Tempo (acima) 460	 treads: 48	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--19:09:54	 malha: 10240000
Tempo (acima) 31	 treads: 1	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--20:28:39	 malha: 10240000
Tempo (acima) 22	 treads: 2	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--20:29:01	 malha: 10240000
Tempo (acima) 22	 treads: 4	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--20:29:23	 malha: 10240000
Tempo (acima) 22	 treads: 6	 ox: 3	 cc: gcc
steps: 57	 cu: 0.50	 dia: 2023-12-17--20:29:46	 malha: 10240000
Tempo (acima) 22	 treads: 8	 ox: 3	 cc: gcc
